name,mass,GeoLocation,KE,crater_diameter,crater_depth
Aachen,21.0,"(50.775000, 6.083330)",4200000.0,113.63277621339056,16.279978685926714
Aarhus,720.0,"(56.183330, 10.233330)",144000000.0,321.3515580300178,46.0395027715739
Abee,107000.0,"(54.216670, -113.000000)",21400000000.0,1398.880742909477,200.41531534838924
Acapulco,1914.0,"(16.883330, -99.900000)",382800000.0,428.408466723554,61.37736786464367
Achiras,780.0,"(-33.166670, -64.950000)",156000000.0,329.00609634640927,47.13615573380943
Adhi Kot,4239.0,"(32.100000, 71.800000)",847800000.0,541.2739092028241,77.54741192384776
Adzhi-Bogdo (stone),910.0,"(44.833330, 95.166670)",182000000.0,344.2650983960973,49.32228755611863
Agen,30000.0,"(44.216670, 0.616670)",6000000000.0,962.4103473743405,137.88292836343868
Aguada,1620.0,"(-31.600000, -65.233330)",324000000.0,407.9033653768894,58.439636129131166
Aguila Blanca,1440.0,"(-30.866670, -64.550000)",288000000.0,394.0155226055479,56.449948014089784
Aioun el Atrouss,1000.0,"(16.398060, -9.570280)",200000000.0,353.9475599024117,50.70947769793204
Aïr,24000.0,"(19.083330, 8.383330)",4800000000.0,901.2785783676596,129.12468158266097
Akaba,779.0,"(29.516670, 35.050000)",155800000.0,328.88198800141424,47.11837493782263
Akbarpur,1800.0,"(29.716670, 77.950000)",360000000.0,420.7407399701874,60.27882541699722
Akwanga,3000.0,"(8.916670, 8.433330)",600000000.0,488.9453088556284,70.05038046245913
Akyumak,50000.0,"(39.916670, 42.816670)",10000000000.0,1118.4227716482665,160.2345686784622
Al Rais,160.0,"(24.416670, 39.516670)",32000000.0,206.47649036392266,29.581543057235454
Al Zarnkh,700.0,"(13.660330, 28.960000)",140000000.0,318.70014145694097,45.65963873290829
Alais,6000.0,"(44.116670, 4.083330)",1200000000.0,599.5055464342438,85.89016165297403
Albareto,2000.0,"(44.650000, 11.016670)",400000000.0,433.98212737739397,62.175896948160066
Alberta,625.0,"(2.000000, 22.666670)",125000000.0,308.25294592420335,44.16288642016637
Alby sur Chéran,252.0,"(45.821330, 6.015330)",50400000.0,235.98849017234855,33.80967814176425
Aldsworth,700.0,"(51.783330, -1.783330)",140000000.0,318.70014145694097,45.65963873290829
Aleppo,3200.0,"(36.233330, 37.133330)",640000000.0,498.31450780118996,71.39268999867527
Alessandria,908.0,"(44.883330, 8.750000)",181600000.0,344.0424016850148,49.29038216904052
Alexandrovsky,9251.0,"(50.950000, 31.816670)",1850200000.0,680.9183118139608,97.55403302275545
Alfianello,228000.0,"(45.266670, 10.150000)",45600000000.0,1747.4612787284793,130.77870036649475
Allegan,32000.0,"(42.533330, -85.883330)",6400000000.0,980.8521114090984,140.52504919706985
Allende,2000000.0,"(26.966670, -105.316670)",400000000000.0,3309.572081973064,247.68590922060906
Almahata Sitta,3950.0,"(20.745750, 32.412750)",790000000.0,530.1492220999154,75.95359652165384
Alta'ameem,6000.0,"(35.273330, 44.215560)",1200000000.0,599.5055464342438,85.89016165297403
Ambapur Nagla,6400.0,"(27.666670, 78.250000)",1280000000.0,610.9933071955778,87.53599401380923
Andhara,2700.0,"(26.583330, 85.566670)",540000000.0,474.0269197168436,67.91304768488367
Andover,3200.0,"(44.616670, -70.750000)",640000000.0,498.31450780118996,71.39268999867527
Andreevka,600.0,"(48.700000, 37.500000)",120000000.0,304.57426539693995,43.63584798484982
Andura,17900.0,"(20.883330, 76.866670)",3579999999.9999995,826.8048187138139,118.45495001200378
Northwest Africa 5815,256.8,"(0.000000, 0.000000)",51360000.00000001,237.30168274116343,33.99781705505347
Angra dos Reis (stone),1500.0,"(-22.966670, -44.316670)",300000000.0,398.7744841959485,57.13175651900014
Ankober,6500.0,"(9.533330, 39.716670)",1300000000.0,613.7856644588824,87.93605039054266
Anlong,2500.0,"(25.150000, 105.183330)",500000000.0,463.4181927634287,66.39315303439938
Aomori,320.0,"(40.810560, 140.785560)",64000000.0,253.16492241466244,36.270516995864014
Appley Bridge,15000.0,"(53.583330, -2.716670)",3000000000.0,784.9235546554082,112.45469102924237
Apt,3200.0,"(43.866670, 5.383330)",640000000.0,498.31450780118996,71.39268999867527
Arbol Solo,810.0,"(-33.000000, -66.000000)",162000000.0,332.67821816445706,47.66225451377482
Archie,5070.0,"(38.500000, -94.300000)",1014000000.0,570.5343060217207,81.73950026690507
Arroyo Aguiar,7450.0,"(-31.416670, -60.666670)",1490000000.0,638.9105838557091,91.53565576758497
Asco,41.0,"(42.450000, 9.033330)",8200000.0,138.34346689756248,19.820238204865056
Ash Creek,9500.0,"(31.805000, -97.010000)",1900000000.0,686.2580232963043,98.31904459792196
Ashdon,1300.0,"(52.050000, 0.300000)",260000000.0,382.33993552627743,54.777206089354465
Assisi,2000.0,"(43.033330, 12.550000)",400000000.0,433.98212737739397,62.175896948160066
Atarra,1280.0,"(25.254170, 80.625000)",256000000.0,380.6005177492927,54.52800260001917
Atemajac,94.2,"(20.066670, -103.666670)",18840000.0,176.6880969737543,25.313809524357165
Athens,265.0,"(34.750000, -87.000000)",53000000.0,239.50552382334902,34.31355769820888
Atoka,1384.2,"(34.316670, -96.150000)",276840000.0,389.4623705524503,55.79762549898188
Aubres,800.0,"(44.383330, 5.166670)",160000000.0,331.46500811827497,47.48843993006434
Aumale,50000.0,"(36.166670, 3.666670)",10000000000.0,1118.4227716482665,160.2345686784622
Aumieres,2000.0,"(44.333330, 3.233330)",400000000.0,433.98212737739397,62.175896948160066
Ausson,50000.0,"(43.083330, 0.583330)",10000000000.0,1118.4227716482665,160.2345686784622
Avanhandava,9330.0,"(-21.460280, -49.950830)",1866000000.0,682.6233096106158,97.79830521880713
Avce,1230.0,"(46.000000, 13.500000)",246000000.0,376.16641309962165,53.8927358082244
Avilez,146.0,"(25.000000, -103.500000)",29200000.0,200.9902995978858,28.795545638935266
Awere,134.0,"(2.716670, 32.833330)",26800000.0,195.98392173640522,28.078290216736093
Aztec,2830.0,"(36.800000, -108.000000)",566000000.0,480.6282715916494,68.85881237885121
Bachmut,18000.0,"(48.600000, 38.000000)",3600000000.0,828.1606027818708,118.64919093848819
Bahjoi,10322.0,"(28.483330, 78.500000)",2064399999.9999998,703.212970189547,100.74815161476243
Bald Mountain,3700.0,"(35.966670, -82.483330)",740000000.0,520.052333860485,74.50703215167462
Baldwyn,345.0,"(34.500000, -88.666670)",69000000.0,258.8281561674716,37.081879068159225
Bali,1000.0,"(5.383330, 16.383330)",200000000.0,353.9475599024117,50.70947769793204
Ban Rong Du,16700.0,"(16.666670, 101.183330)",3340000000.0,810.1022470888369,116.06200037972376
Bandong,11500.0,"(-6.916670, 107.600000)",2300000000.0,725.9223327317767,104.00168418237487
Bansur,15000.0,"(27.700000, 76.333330)",3000000000.0,784.9235546554082,112.45469102924237
Banswal,14.0,"(30.400000, 78.200000)",2800000.0,100.85912078041383,14.4499183360879
Banten,629.0,"(-6.333330, 106.000000)",125800000.0,308.83184608246444,44.24582448215715
Barbotan,6400.0,"(43.950000, -0.050000)",1280000000.0,610.9933071955778,87.53599401380923
Barea,3200.0,"(42.383330, -2.500000)",640000000.0,498.31450780118996,71.39268999867527
Barnaul,23.2,"(52.733330, 84.083330)",4640000.0,117.01160570059639,16.764057961890135
Barntrup,17.0,"(52.000000, 9.100000)",3400000.0000000005,106.785909385575,15.299039473345188
Baroti,4500.0,"(31.616670, 76.800000)",900000000.0,550.8694943191313,78.92215542988619
Barwell,44000.0,"(52.565280, -1.339720)",8800000000.0,1077.1553797341987,154.32225813591967
Bassikounou,29560.0,"(15.783330, -5.900000)",5912000000.0,958.2373516512394,137.28507021289087
Baszkówka,15500.0,"(52.033330, 20.935830)",3100000000.0,792.5295699761391,113.54439218266485
Bath,21000.0,"(45.416670, -98.316670)",4200000000.0,866.5699346321053,124.15203197343966
Bath Furnace,86000.0,"(38.250000, -83.750000)",17200000000.0,1311.822021712773,187.9425572874156
Battle Mountain,2900.0,"(40.668130, -117.189130)",580000000.0,484.09452829485656,69.35541720651284
Bawku,1557.0,"(11.083330, -0.183330)",311400000.0,403.17259467029874,57.761866485215464
Baxter,611.0,"(36.750000, -93.500000)",122200000.0,306.20596214310285,43.869618461420266
Beardsley,16000.0,"(39.800000, -101.200000)",3200000000.0,799.9643062638777,114.60955447415525
Beaver Creek,14000.0,"(51.166670, -117.333330)",2800000000.0,769.1573207505193,110.19588894341706
Beddgelert,794.0,"(53.016670, -4.100000)",158800000.0,330.7319354908541,47.38341383506481
Bells,375.0,"(33.600000, -96.466670)",75000000.0,265.2537415067717,38.00246198317984
Benares (a),3700.0,"(25.366670, 82.916670)",740000000.0,520.052333860485,74.50703215167462
Benguerir,25000.0,"(32.250000, -8.150000)",5000000000.0,912.1643173566702,130.68426328634877
Beni M'hira,19000.0,"(32.866670, 10.800000)",3800000000.0,841.4345813319055,120.55093174843022
Benld,1770.5,"(39.083330, -89.150000)",354100000.0,418.70094010036337,59.98658668526079
Benoni,3880.0,"(-26.166670, 28.416670)",776000000.0,527.3686792013146,75.55523276928437
Bensour,45000.0,"(30.000000, -7.000000)",9000000000.0,1084.298165425582,155.34559315147445
Benton,2840.0,"(45.950000, -67.550000)",568000000.0,481.12712967175275,68.93028294554875
Berduc,270.0,"(-31.910000, -58.328330)",54000000.0,240.82579670840073,34.50271099661889
Béréba,18000.0,"(11.650000, -3.650000)",3600000000.0,828.1606027818708,118.64919093848819
Berlanguillas,1440.0,"(41.683330, -3.800000)",288000000.0,394.0155226055479,56.449948014089784
Berthoud,960.0,"(40.305830, -105.023250)",192000000.0,349.7235613534877,50.10431245743196
Bethlehem,13.9,"(42.533330, -73.833330)",2780000.0,100.64670824942333,14.4194863463717
Beuste,2000.0,"(43.216670, -0.233330)",400000000.0,433.98212737739397,62.175896948160066
Beyrout,1100.0,"(33.883330, 35.500000)",220000000.00000003,364.0093267223688,52.15101028060922
Bhagur,18.0,"(20.883330, 74.833330)",3599999.9999999995,108.59618443214387,15.55839456573915
Bhawad,678.0,"(26.508330, 73.115280)",135600000.0,315.721077013085,45.232833129224886
Bherai,100.0,"(20.833330, 71.466670)",20000000.0,179.82038479462298,25.762567186197348
Bhola,1047.0,"(22.683330, 90.650000)",209400000.0,358.7610131074737,51.399093125763855
Bholghati,2500.0,"(22.083330, 86.900000)",500000000.0,463.4181927634287,66.39315303439938
Bialystok,4000.0,"(53.100000, 23.200000)",800000000.0,532.1140988652011,76.23510114492602
Bielokrynitschie,1900.0,"(50.133330, 27.166670)",380000000.0,427.48448452737813,61.24499047353187
Bilanga,25000.0,"(12.450000, -0.083330)",5000000000.0,912.1643173566702,130.68426328634877
Binningup,488.1,"(-33.156390, 115.676390)",97620000.0,286.63509472211996,41.06573286524002
Birni N'konni,560.0,"(13.766670, 5.300000)",112000000.00000001,298.4564860524712,42.759363922310314
Bishopville,6000.0,"(34.166670, -80.283330)",1200000000.0,599.5055464342438,85.89016165297403
Bishunpur,1039.0,"(25.383330, 82.600000)",207799999.99999997,357.95262796512026,51.28327713212115
Bjelaja Zerkov,1850.0,"(49.783330, 30.166670)",370000000.0,424.1447815001914,60.766516780362366
Bjurböle,330000.0,"(60.400000, 25.800000)",66000000000.0,1948.2014955005832,145.80194865262933
Black Moshannan Park,705.0,"(40.916670, -78.083330)",141000000.0,319.3679583673723,45.755315749964595
Blackwell,2381.0,"(36.833330, -97.333330)",476199999.99999994,456.81868663266204,65.44765277710773
Blanket,5100.0,"(31.833330, -98.833330)",1019999999.9999999,571.5251041411918,81.88145026412028
Blansko,470.0,"(49.366670, 16.633330)",94000000.0,283.4672579492359,40.61188216422221
Bloomington,67.8,"(40.480000, -89.004170)",13560000.0,160.39970884929642,22.980199272713698
Bo Xian,7500.0,"(33.833330, 115.833330)",1500000000.0,640.1687059306321,91.71590482288903
Bocas,56.0,"(23.000000, -102.000000)",11200000.0,151.62856379403652,21.723571921792956
Bogou,8800.0,"(12.500000, 0.700000)",1760000000.0000002,670.9826284431668,96.13056420595132
Boguslavka,256000.0,"(44.550000, 131.633330)",51200000000.0,1808.0161125356774,135.31057901960963
Borgo San Donino,1676.0,"(44.866670, 10.050000)",335200000.0,412.0006586022888,59.02664850885365
Bori,8600.0,"(21.950000, 78.033330)",1720000000.0,666.4612712445029,95.48279688670988
Boriskino,1342.0,"(54.233330, 52.483330)",268400000.00000003,385.9321310572731,55.291853963225556
Borkut,7000.0,"(48.150000, 24.283330)",1400000000.0,627.3100657529609,89.87366885015021
Borodino,500.0,"(55.466670, 35.866670)",100000000.0,288.67289055875773,41.357684482477936
Botschetschki,614.0,"(51.333330, 33.883330)",122800000.0,306.6473674330448,43.93285786251187
Boumdeid (2003),190.0,"(17.710670, -11.371500)",38000000.0,217.18026399910326,31.11505488759404
Boumdeid (2011),3599.0,"(17.174930, -11.341330)",719800000.0,515.8364224406421,73.90302554069552
Bovedy,5460.0,"(54.566670, -6.333330)",1092000000.0,583.1056894108701,83.5405814377429
Bradford Woods,762.0,"(40.500000, -80.083330)",152400000.0,326.7547275401622,46.813605872746166
Braunau,39000.0,"(50.600000, 16.300000)",7800000000.0,1039.6113770819088,148.94339137466184
Breitscheid,1500.0,"(50.666940, 8.183610)",300000000.0,398.7744841959485,57.13175651900014
Bremervörde,7250.0,"(53.400000, 9.100000)",1450000000.0,633.817652227692,90.8059999313384
Brient,219.0,"(52.133330, 59.316670)",43800000.0,226.44541771282306,32.442458036646194
Bruderheim,303000.0,"(53.900000, -112.883330)",60600000000.0,1899.9019990786635,142.18725032007973
Bukhara,5300.0,"(39.779780, 64.600350)",1060000000.0,578.0274403606002,82.81302914996837
Bunburra Rockhole,324.0,"(-31.350000, 129.190000)",64800000.0,254.0915427808906,36.40327235320749
Bununu,357.0,"(10.016670, 9.583330)",71400000.0,261.44397927591734,37.45664369039885
Bur-Gheluai,120000.0,"(5.000000, 48.000000)",24000000000.0,1446.8587235714774,108.28182906592694
Burnwell,1504.0,"(37.621940, -82.237220)",300800000.0,399.0869358208675,57.17652094317044
Bursa,25000.0,"(40.200000, 29.233330)",5000000000.0,912.1643173566702,130.68426328634877
Buschhof,5000.0,"(46.450000, 25.783330)",1000000000.0,568.2062428013638,81.40596252480393
Bustee,1500.0,"(26.783330, 82.833330)",300000000.0,398.7744841959485,57.13175651900014
Butsura,29000.0,"(27.083330, 84.083330)",5800000000.0,952.862364563225,136.51500476042247
Buzzard Coulee,41000.0,"(52.996000, -109.848170)",8200000000.0,1055.0150498925525,151.1502499360627
Cabezo de Mayo,25000.0,"(37.983330, -1.166670)",5000000000.0,912.1643173566702,130.68426328634877
Cabin Creek,48500.0,"(35.500000, -93.500000)",9700000000.0,1108.4486224489935,158.8055889264452
Cacak,212.0,"(43.838890, 20.333330)",42400000.0,224.29226640343668,32.13397963285749
Cali,478.0,"(3.405000, -76.510000)",95600000.0,284.87783953503396,40.81397383985309
Calivo,2400.0,"(11.750000, 122.333330)",480000000.0,457.88777527921883,65.60081932780986
Campos Sales,23680.0,"(-7.033330, -40.166670)",4736000000.0,897.7276053769215,128.61593959351026
Çanakkale,4000.0,"(39.800000, 26.600000)",800000000.0,532.1140988652011,76.23510114492602
Cañellas,945.0,"(41.250000, 1.666670)",189000000.0,348.10752986788873,49.872786316664865
Cangas de Onis,34000.0,"(43.383330, -5.150000)",6800000000.0,998.4972478636272,143.0530385234113
Canon City,1400.0,"(38.470280, -105.241390)",280000000.0,390.7645681272494,55.98418917778159
Cape Girardeau,2300.0,"(37.266670, -89.583330)",459999999.99999994,452.19221295831596,64.78482559538057
Capilla del Monte,750.0,"(-30.883330, -64.550000)",150000000.0,325.2328764906899,46.59557280628268
Carancas,342.0,"(-16.664440, -69.043890)",68400000.0,258.16418965311465,36.98675369093882
Caratash,8.0,"(38.500000, 27.000000)",1600000.0,85.55348159763379,12.25710488935649
Castalia,7300.0,"(36.083330, -78.066670)",1460000000.0,635.1000922641231,90.9897329805061
Castine,94.0,"(44.383330, -68.750000)",18800000.0,176.57768730012748,25.297991314213384
Castrovillari,15000.0,"(39.800000, 16.200000)",3000000000.0,784.9235546554082,112.45469102924237
Caswell County,1360.0,"(36.500000, -79.250000)",272000000.0,387.44736855609034,55.50893951729613
Ceniceros,1025.0,"(26.466670, -105.233330)",204999999.99999997,356.5273174313253,51.07907526462973
Centerville,45.6,"(43.200000, -96.916670)",9120000.0,142.7382877909762,20.449876878295704
Cereseto,6460.0,"(45.083330, 8.300000)",1292000000.0,612.6723855736999,87.77655277791524
Chadong,3700.0,"(28.533330, 109.316670)",740000000.0,520.052333860485,74.50703215167462
Chail,0.5,"(25.366670, 81.666670)",100000.0,37.85349648169135,5.423207426988106
Chainpur,8200.0,"(25.850000, 83.483330)",1639999999.9999998,657.1909536381704,94.15465391535933
Chajari,18300.0,"(-30.783330, -58.050000)",3660000000.0,832.196314563817,119.22738064732052
Chandakapur,8800.0,"(20.266670, 76.016670)",1760000000.0000002,670.9826284431668,96.13056420595132
Chandpur,1100.0,"(27.283330, 79.050000)",220000000.00000003,364.0093267223688,52.15101028060922
Changde,1810.0,"(29.083330, 111.750000)",362000000.0,421.42683987033746,60.377121807555206
Chantonnay,31500.0,"(46.683330, 1.050000)",6300000000.0,976.3197090493065,139.87569945598025
Charlotte,4300.0,"(36.166670, -87.333330)",860000000.0,543.5531231481277,77.87395111163043
Charsonville,27000.0,"(47.933330, 1.566670)",5400000000.0,933.045893286567,133.67593190869138
Charwallas,12000.0,"(29.483330, 75.500000)",2400000000.0,735.065647825949,105.31163171522671
Chassigny,4000.0,"(47.716670, 5.366670)",800000000.0,532.1140988652011,76.23510114492602
Château-Renard,30000.0,"(47.933330, 2.916670)",6000000000.0,962.4103473743405,137.88292836343868
Chaves,2945.0,"(41.933330, -7.466670)",589000000.0,486.29175825359573,69.6702106850175
Chela,2936.0,"(-3.666670, 32.500000)",587200000.0,485.8542178660399,69.60752500205693
Chelyabinsk,100000.0,"(54.816670, 61.116670)",20000000000.0,1371.320355707667,196.46678455320057
Chergach ,100000.0,"(23.696390, -5.014720)",20000000000.0,1371.320355707667,196.46678455320057
Chernyi Bor,6000.0,"(53.700000, 30.100000)",1200000000.0,599.5055464342438,85.89016165297403
Cherokee Springs,8400.0,"(35.033330, -81.883330)",1680000000.0,661.8650683927817,94.82430655534897
Chervettaz,705.0,"(46.550000, 6.816670)",141000000.0,319.3679583673723,45.755315749964595
Chervony Kut,1700.0,"(50.833330, 34.000000)",340000000.0,413.727082293118,59.27399035709642
Chetrinahatti,72.0,"(14.500000, 76.500000)",14399999.999999998,163.26023220852747,23.390021692535818
Chiang Khan,367.0,"(17.900000, 101.633330)",73400000.0,263.57681888275624,37.76221207037605
Chicora,303.0,"(40.933330, -79.733330)",60600000.0,249.1329667239538,35.69286541597062
Chisenga,3920.0,"(-10.059440, 33.395000)",784000000.0,528.9618550883465,75.78348442649202
Chitenay,4000.0,"(47.470830, 0.976670)",800000000.0,532.1140988652011,76.23510114492602
Cilimus,1600.0,"(-6.950000, 108.100000)",320000000.0,406.41582446279773,58.226518618648285
Claxton,1455.0,"(32.102500, -81.872780)",291000000.0,395.21819376351056,56.62225270882893
Colby (Wisconsin),104000.0,"(44.900000, -90.283330)",20800000000.0,1387.2298580019608,198.74611246267995
Cold Bokkeveld,5200.0,"(-33.133330, 19.383330)",1040000000.0,574.7983410560531,82.35040146802169
Coleman,469.0,"(43.761110, -84.507780)",93800000.0,283.2897464555624,40.58645038802337
Collescipoli,5000.0,"(42.533330, 12.616670)",1000000000.0,568.2062428013638,81.40596252480393
Conquista,20350.0,"(-19.850000, -47.550000)",4070000000.0000005,858.5937379848582,123.00929555760051
Cosina,1200.0,"(21.166670, -100.866670)",240000000.0,373.44455115841123,53.50277917893526
Cranganore,1460.0,"(10.200000, 76.266670)",292000000.0,395.61713866854984,56.67940888125846
Crescent,78.4,"(35.950000, -97.583330)",15680000.000000002,167.40070270033254,23.98322000733992
Cronstad,3650.0,"(-27.700000, 27.300000)",730000000.0,517.9755427006377,74.20949373939521
Cross Roads,167.0,"(35.633330, -78.133330)",33400000.000000004,209.09316516386582,29.95642969989812
Crumlin,4255.0,"(54.616670, -6.216670)",851000000.0,541.873964081497,77.6333807874161
Cumberland Falls,17000.0,"(36.833330, -84.350000)",3400000000.0,814.3553435860081,116.67133443483046
Cynthiana,6000.0,"(38.400000, -84.250000)",1200000000.0,599.5055464342438,85.89016165297403
Dahmani,18000.0,"(35.616670, 8.833330)",3600000000.0,828.1606027818708,118.64919093848819
Dandapur,5650.0,"(26.916670, 83.966670)",1130000000.0,589.0014598213243,84.38525864987986
Daniel's Kuil,1064.0,"(-28.200000, 24.566670)",212800000.0,360.4644629536939,51.643143549533605
Danville,2000.0,"(34.400000, -87.066670)",400000000.0,433.98212737739397,62.175896948160066
Darmstadt,100.0,"(49.866670, 8.650000)",20000000.0,179.82038479462298,25.762567186197348
Dashoguz,7000.0,"(41.984440, 59.685000)",1400000000.0,627.3100657529609,89.87366885015021
Daule,6580.0,"(-1.870890, -79.957560)",1316000000.0,615.9977955628365,88.25297873131663
De Cewsville,340.0,"(43.000000, -80.000000)",68000000.0,257.7192579251294,36.92300906293915
Deal,28.0,"(40.250000, -74.000000)",5600000.0,123.66536956425357,17.717331634251256
Delhi,0.8,"(28.566670, 77.250000)",160000.0,43.46480022534373,6.227129573318246
Demina,16400.0,"(51.466670, 84.766670)",3279999999.9999995,805.7948703805379,115.44488968912795
Denver,230.0,"(39.782500, -104.930560)",46000000.0,229.73283883554876,32.91344138839619
Dergaon,12500.0,"(26.683330, 93.866670)",2500000000.0,743.9438492767297,106.58359685771913
Desuri,25400.0,"(25.733330, 73.616670)",5080000000.0,916.432576576461,131.2957696794841
Devgaon,12000.0,"(19.000000, 81.000000)",2400000000.0,735.065647825949,105.31163171522671
Devri-Khera,1140.0,"(24.225000, 76.525000)",227999999.99999997,367.85328560935386,52.701727871387575
Dhajala,45000.0,"(22.377780, 71.427220)",9000000000.0,1084.298165425582,155.34559315147445
Dharwar,1800.0,"(14.883330, 75.600000)",360000000.0,420.7407399701874,60.27882541699722
Dhurmsala,32000.0,"(32.233330, 76.466670)",6400000000.0,980.8521114090984,140.52504919706985
Didim,3396.0,"(37.351720, 27.329970)",679200000.0,507.1033946612709,72.65185918843831
Diep River,1000.0,"(-33.750000, 18.566670)",200000000.0,353.9475599024117,50.70947769793204
Distrito Quebracho,400.0,"(-31.883330, -60.466670)",80000000.0,270.3365494000474,38.73066740880278
Djati-Pengilon,166000.0,"(-7.500000, 111.500000)",33200000000.0,1591.7421303281913,119.12479529983418
Djermaia,3950.0,"(12.733330, 15.050000)",790000000.0,530.1492220999154,75.95359652165384
Djoumine,10000.0,"(36.950000, 9.550000)",2000000000.0,696.6889504988836,99.81346617408366
Dokachi,3840.0,"(23.500000, 90.333330)",768000000.0,525.7638666949658,75.32531395299844
Dolgovoli,1600.0,"(50.750000, 25.300000)",320000000.0,406.41582446279773,58.226518618648285
Domanitch,438.0,"(40.000000, 29.000000)",87600000.0,277.64922052568716,39.77834162771866
Dong Ujimqin Qi,128800.0,"(45.500000, 119.033330)",25760000000.000004,1477.2880269228217,110.5591354610891
Donga Kohrod,230.0,"(21.866670, 82.450000)",46000000.0,229.73283883554876,32.91344138839619
Dongtai,5500.0,"(32.916670, 120.783330)",1100000000.0,584.35880145239,83.72011271390139
Doroninsk,3891.0,"(51.200000, 112.300000)",778200000.0,527.8079539418396,75.61816693010769
Dosso,1250.0,"(13.050000, 3.166670)",250000000.0,377.95505435725715,54.14899146369121
Douar Mghila,1161.0,"(32.333330, -6.300000)",232200000.0,369.83335602477024,52.985409263621435
Dowa,642.0,"(-13.666670, 33.916670)",128400000.0,310.69550807455977,44.51282823336452
Drake Creek,5000.0,"(36.400000, -86.500000)",1000000000.0,568.2062428013638,81.40596252480393
Dresden (Ontario),47700.0,"(42.520000, -82.260000)",9540000000.0,1103.0397872058356,158.03067410513572
Dubrovnik,1900.0,"(42.458330, 18.441670)",380000000.0,427.48448452737813,61.24499047353187
Dunbogan,30.0,"(-31.666670, 152.833330)",6000000.0,126.20026988943293,18.080502584042815
Dundrum,2270.0,"(52.550000, -8.033330)",454000000.0,450.4495187558794,64.53515269802499
Durala,13200.0,"(30.300000, 76.633330)",2640000000.0,755.9615657066222,108.30535508498231
Duruma,577.0,"(-4.000000, 39.500000)",115399999.99999999,301.0930488360701,43.13709988328423
Duwun,2117.0,"(33.433330, 127.266670)",423400000.0,441.2994914939636,63.22424352407415
Dwaleni,3230.0,"(-27.200000, 31.316670)",646000000.0,499.6839321560883,71.58888514634876
Dyalpur,300.0,"(26.250000, 82.000000)",60000000.0,248.4049716466086,35.58856677311794
Dyarrl Island,188.0,"(-3.000000, 151.000000)",37600000.0,216.50540662864853,31.018369195550296
Eagle,10000.0,"(40.781670, -96.471670)",2000000000.0,696.6889504988836,99.81346617408366
Ehole,2400.0,"(-17.300000, 15.833330)",480000000.0,457.88777527921883,65.60081932780986
Eichstädt,3000.0,"(48.900000, 11.216670)",600000000.0,488.9453088556284,70.05038046245913
Ekeby,3336.0,"(56.033330, 13.000000)",667200000.0,504.45182970789256,72.27197389157391
Ekh Khera,840.0,"(28.266670, 78.783330)",168000000.0,336.25554958854383,48.17477283179304
El Idrissia,10000.0,"(34.416670, 3.250000)",2000000000.0,696.6889504988836,99.81346617408366
El Paso de Aguila,17226.0,"(25.370000, -97.370000)",3445200000.0,817.5244823621658,117.12537167168986
El Tigre,5000.0,"(19.967220, -103.051670)",1000000000.0,568.2062428013638,81.40596252480393
Elbert,680.5,"(39.246670, -104.588170)",136100000.0,316.0630127738781,45.28182169646022
Elbogen,107000.0,"(50.183330, 12.733330)",21400000000.0,1398.880742909477,200.41531534838924
Elenovka,54640.0,"(47.833330, 37.666670)",10928000000.0,1147.9971682558614,164.4716432485373
Ellemeet,1470.0,"(51.750000, 4.000000)",294000000.0,396.4121442601041,56.79330800893084
Emmaville,127.0,"(-29.466670, 151.616670)",25400000.0,192.9157106006911,27.638712714910856
Enshi,8000.0,"(30.300000, 109.500000)",1600000000.0,652.4356565608053,93.47337041913134
Ensisheim,127000.0,"(47.866670, 7.350000)",25400000000.0,1471.1860459240195,110.10246774867773
Épinal,277.0,"(48.183330, 6.466670)",55400000.00000001,242.64548953305558,34.763415358401645
Erakot,113.0,"(19.033330, 81.891670)",22600000.0,186.401452802572,26.70542584432647
Erevan,107.2,"(40.300000, 44.500000)",21440000.0,183.535132230661,26.294772867494196
Ergheo,20000.0,"(1.166670, 44.166670)",4000000000.0,854.2241481794414,122.3832717001455
Erxleben,2250.0,"(52.216670, 11.250000)",450000000.0,449.2786707996776,64.36740726042669
Esnandes,1500.0,"(46.250000, -1.100000)",300000000.0,398.7744841959485,57.13175651900014
Essebi,500.0,"(2.883330, 30.833330)",100000000.0,288.67289055875773,41.357684482477936
Estherville,320000.0,"(43.416670, -94.833330)",64000000000.0,1930.6499196678392,144.48840179197418
Farmington,89400.0,"(39.750000, -97.033330)",17880000000.0,1326.8666758268903,190.09797983781624
Farmville,56000.0,"(35.550000, -77.533330)",11200000000.0,1156.3279451045776,165.6651797795785
Favars,1500.0,"(44.383330, 2.816670)",300000000.0,398.7744841959485,57.13175651900014
Fayetteville,2360.0,"(36.050000, -94.166670)",472000000.0,455.6300327192491,65.27735630966099
Feid Chair,380.0,"(36.883330, 8.450000)",76000000.0,266.2890316879189,38.150786284006344
Felix,3200.0,"(32.533330, -87.166670)",640000000.0,498.31450780118996,71.39268999867527
Fenghsien-Ku,82.0,"(34.600000, 116.750000)",16400000.0,169.62567022505175,24.301987400748366
Ferguson,220.0,"(36.100000, -81.416670)",44000000.0,226.7490275008167,32.48595570555902
Fermo,10200.0,"(43.181110, 13.753330)",2039999999.9999998,700.7582722513099,100.39647112743681
